Image,Label
/home/marcelo/Downloads/v1_cam1_no_split/Drink/615.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/643.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1029.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1416.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/423.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/675.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/42.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1339.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/517.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/522.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/618.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/219.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1131.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/870.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/481.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1433.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/602.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1134.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/367.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/364.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/244.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/141.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/585.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/889.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1398.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/835.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/14.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1575.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/507.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1523.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/239.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/469.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1070.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1262.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1093.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1432.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1592.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/78.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/512.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1531.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/265.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1482.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/472.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/952.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/895.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/892.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/560.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/727.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1242.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1177.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/594.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1126.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/352.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/291.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/328.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1307.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/375.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/858.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1238.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/436.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/229.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1147.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1268.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/981.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1257.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/880.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/486.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1346.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1132.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/922.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1278.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1490.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/684.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/934.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/853.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1362.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/784.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1038.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/650.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1532.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/843.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/335.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/598.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/247.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/605.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/307.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/849.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/987.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/882.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1055.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/234.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/929.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1509.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1069.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/833.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/721.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/442.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/231.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/397.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/489.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/382.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/8.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1565.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1427.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/555.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1206.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1168.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1566.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1419.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/986.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/542.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1001.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1352.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1444.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1450.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1429.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1291.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1611.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/717.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/28.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/206.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1547.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/40.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/218.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/856.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/142.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/359.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/134.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1379.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1442.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/958.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/510.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1240.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/369.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1343.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1290.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1285.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/903.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/511.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/957.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/169.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/578.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/437.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/83.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1534.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/725.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/912.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/993.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1105.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1535.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1171.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/956.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/61.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/935.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/269.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/420.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1368.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1309.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1226.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/586.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1430.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1120.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/125.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/954.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/350.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/829.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1121.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1435.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1008.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1596.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1369.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1304.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/739.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/930.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1313.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/613.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/634.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/329.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1567.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1420.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/433.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/136.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/405.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1081.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/750.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/998.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/884.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/597.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1286.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/483.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/513.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1414.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/774.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/227.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1053.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1574.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/970.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/883.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1424.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/66.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/620.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1506.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1059.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/299.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1265.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/611.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1026.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/89.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/747.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/746.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1208.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/221.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1562.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1475.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1577.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/568.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/644.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1417.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1255.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/795.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/562.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1212.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/144.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/541.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1156.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/319.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/331.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/991.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1325.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/950.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/798.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/378.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1563.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/869.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1373.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/126.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/213.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/677.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/920.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1011.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/400.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/108.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/584.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/320.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/10.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1391.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1192.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/982.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1561.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/972.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/118.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1492.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/99.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1306.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1374.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1558.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1320.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/288.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/251.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/874.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1465.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1589.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1469.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/476.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/995.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1058.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/13.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1478.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/730.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1502.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/629.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/494.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/93.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1582.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/623.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/308.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/581.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1536.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1066.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/812.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1311.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/115.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1174.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1283.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/509.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1423.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/909.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/34.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1143.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1543.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/899.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1322.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/480.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1365.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/674.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/347.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/831.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/324.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1301.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1088.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/286.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1052.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/23.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1303.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1445.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/836.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/263.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/947.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1152.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1394.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/302.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/301.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/490.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/355.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1462.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/708.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/109.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1327.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/551.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/337.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1438.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1016.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1294.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1602.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/210.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1235.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1225.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/635.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/241.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/36.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/735.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1466.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/440.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1216.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1504.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/372.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/639.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/374.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/318.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1345.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1363.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1245.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/726.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1077.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1035.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/601.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1463.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/356.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/916.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/911.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/54.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1021.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1456.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/687.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1138.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/131.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1061.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/672.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1068.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/595.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1452.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1115.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1498.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/283.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/587.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/396.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/642.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/414.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1091.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/262.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/559.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1275.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1063.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/224.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/279.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1114.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/612.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/631.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/554.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/217.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/222.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/402.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/1085.jpg,6
/home/marcelo/Downloads/v1_cam1_no_split/Drink/670.jpg,6
